id,gender,income,days_on_platform,purchases,city_London,city_Miami,city_New York City,city_San Francisco,city_Tokyo
2384,1,148679,3.0,4,0,1,0,0,0
2385,0,25766,15.0,0,0,0,1,0,0
2386,0,1078,18.0,1,0,0,1,0,0
2387,1,4895,28.0,0,0,0,0,1,0
2388,1,39876,1.0,0,0,1,0,0,0
2389,1,138135,59.0,2,0,1,0,0,0
2390,0,68594,43.0,0,0,1,0,0,0
2391,0,47475,25.0,0,1,0,0,0,0
2392,1,48432,12.0,0,1,0,0,0,0
2393,0,70298,4.0,0,1,0,0,0,0
2394,1,40216,3.0,1,0,0,0,0,1
2395,1,150668,21.0,3,1,0,0,0,0
2396,0,29193,41.0,0,1,0,0,0,0
2397,0,43053,40.0,1,0,1,0,0,0
2398,0,144138,19.0,1,0,1,0,0,0
2399,0,17588,2.0,0,0,0,0,0,1
2400,0,82391,17.0,1,1,0,0,0,0
2401,1,61789,7.0,3,0,0,0,0,1
2402,1,3199,23.0,2,0,0,0,0,1
2403,1,10417,40.0,0,0,1,0,0,0
2404,1,18194,13.0,0,0,1,0,0,0
2405,0,123521,29.0,0,0,1,0,0,0
2406,0,698,29.0,1,0,0,0,0,1
2407,0,86214,7.0,0,0,0,1,0,0
2408,1,40641,7.0,1,1,0,0,0,0
2409,0,39360,26.0,0,0,0,1,0,0
2410,1,2064,56.0,2,0,0,1,0,0
2411,1,14965,30.0,3,0,1,0,0,0
2412,0,158739,22.0,1,0,0,1,0,0
2413,1,51277,33.0,0,0,0,0,0,1
2414,0,27385,28.0,1,0,1,0,0,0
2415,0,24678,12.0,1,0,0,1,0,0
2416,1,245611,20.0,1,0,1,0,0,0
2417,1,29670,37.0,0,0,0,0,0,1
2418,1,81945,20.0,2,0,0,0,1,0
2419,1,105837,58.0,1,0,0,1,0,0
2420,0,121420,33.0,1,0,0,0,1,0
2421,1,89299,5.0,0,0,0,0,0,1
2422,0,16553,28.0,0,0,0,0,0,1
2423,1,3128,8.0,3,1,0,0,0,0
2424,0,17885,32.0,1,0,0,0,1,0
2425,0,128787,13.0,0,0,0,1,0,0
2426,1,34297,41.0,1,0,0,0,1,0
2427,0,14670,26.0,0,0,0,0,0,1
2428,1,51604,27.0,0,1,0,0,0,0
2429,0,50687,20.0,4,0,0,0,1,0
2430,0,42718,44.0,0,1,0,0,0,0
2431,1,53318,30.0,1,1,0,0,0,0
2432,1,150876,17.0,1,0,0,0,0,1
2433,0,15879,22.0,2,0,1,0,0,0
2434,0,97829,21.0,1,0,0,0,0,1
2435,0,139027,43.0,1,0,1,0,0,0
2436,0,4318,16.0,2,0,0,0,1,0
2437,0,100620,6.0,3,0,0,0,1,0
2438,1,64005,38.0,1,0,0,0,0,1
2439,0,49789,50.0,0,1,0,0,0,0
2440,1,55163,51.0,1,0,0,0,0,1
2441,1,94661,21.0,0,0,0,0,0,1
2442,1,115024,14.0,1,0,0,0,0,1
2443,0,1708,9.0,1,0,1,0,0,0
2444,0,243029,59.0,0,0,0,1,0,0
2445,0,30379,21.0,0,0,0,0,0,1
2446,1,29638,25.0,0,0,0,1,0,0
2447,1,84634,18.0,0,0,0,1,0,0
2448,1,174973,28.0,2,0,0,1,0,0
2449,0,129652,9.0,0,0,0,0,1,0
2450,1,34226,20.0,0,0,0,1,0,0
2451,1,45098,21.0,2,0,0,1,0,0
2452,0,79534,1.0,4,1,0,0,0,0
2453,1,82705,23.0,0,0,0,1,0,0
2454,0,16469,17.0,1,0,0,0,0,1
2455,0,199177,44.0,2,1,0,0,0,0
2456,0,106881,14.0,0,0,0,1,0,0
2457,0,130468,16.0,1,0,0,0,1,0
2458,0,545,7.0,1,0,0,0,0,1
2459,1,48814,5.0,4,1,0,0,0,0
2460,1,87616,13.0,0,0,0,0,1,0
2461,0,101810,25.0,0,0,0,0,0,1
2462,1,122737,48.0,2,1,0,0,0,0
2463,0,66759,12.0,6,0,0,1,0,0
2464,0,91438,9.0,1,0,0,0,0,1
2465,0,153027,35.0,1,1,0,0,0,0
2466,1,96680,36.0,4,0,0,1,0,0
2467,1,222544,12.0,1,0,0,0,0,1
2468,0,25654,4.0,2,0,1,0,0,0
2469,1,84497,23.0,0,1,0,0,0,0
2470,1,16928,27.0,2,0,0,0,0,1
2471,1,55826,57.0,2,0,0,0,1,0
2472,0,54840,5.0,3,0,0,0,1,0
2473,1,50338,4.0,1,0,0,1,0,0
2474,0,72661,17.0,3,0,1,0,0,0
2475,1,52595,42.0,2,1,0,0,0,0
2476,0,68488,24.0,1,0,0,0,1,0
2477,0,241984,24.0,1,0,0,0,1,0
2478,1,17848,16.0,3,1,0,0,0,0
2479,1,112874,26.0,1,1,0,0,0,0
2480,0,26442,12.0,0,0,0,0,1,0
2481,1,28340,27.0,3,0,1,0,0,0
2482,0,10015,17.0,2,0,0,1,0,0
2483,0,93030,15.0,0,0,1,0,0,0
2484,0,31265,59.0,0,1,0,0,0,0
2485,1,10119,59.0,0,0,0,0,1,0
2486,1,22083,22.0,1,1,0,0,0,0
2487,1,44071,17.0,2,0,0,0,1,0
2488,0,76803,9.0,0,0,0,1,0,0
2489,1,19592,9.0,0,0,0,0,0,1
2490,0,141903,59.0,3,0,0,0,1,0
2491,1,161397,44.0,1,0,1,0,0,0
2492,1,18714,49.0,0,0,0,0,0,1
2493,0,80651,8.0,3,0,0,0,1,0
2494,0,60246,40.0,0,0,0,0,0,1
2495,1,43528,41.0,0,0,0,1,0,0
2496,1,38360,2.0,0,1,0,0,0,0
2497,0,119284,20.0,1,0,0,0,1,0
2498,0,42215,3.0,0,1,0,0,0,0
2499,0,156541,15.0,0,0,1,0,0,0
2500,1,65238,52.0,3,0,1,0,0,0
2501,0,22581,4.0,0,0,0,0,0,1
2503,0,76803,11.0,2,0,0,1,0,0
2504,0,230114,38.0,0,1,0,0,0,0
2505,1,76629,23.0,2,0,1,0,0,0
2506,0,1079,11.0,2,1,0,0,0,0
2507,1,79508,43.0,0,0,1,0,0,0
2508,1,80933,23.0,0,0,0,0,0,1
2509,0,66420,28.0,2,0,0,1,0,0
2510,1,109955,50.0,1,0,0,0,1,0
2511,1,30521,36.0,0,0,0,1,0,0
2512,1,13111,12.0,0,1,0,0,0,0
2513,0,69399,9.0,2,0,0,0,1,0
2514,1,146490,7.0,1,0,0,1,0,0
2515,1,128356,21.0,0,0,0,1,0,0
2516,0,67154,30.0,0,1,0,0,0,0
2517,1,1557,1.0,0,1,0,0,0,0
2518,0,106688,25.0,1,0,0,0,1,0
2519,0,117774,9.0,3,0,1,0,0,0
2520,0,6835,47.0,2,0,1,0,0,0
2521,0,124947,38.0,0,0,1,0,0,0
2522,1,95592,13.0,1,1,0,0,0,0
2523,0,155599,17.0,0,1,0,0,0,0
2524,0,153517,19.0,0,0,0,0,0,1
2525,0,130216,9.0,0,0,0,1,0,0
2526,1,39799,2.0,1,0,0,0,1,0
2527,0,87124,4.0,0,0,0,0,0,1
2528,1,30479,24.0,0,1,0,0,0,0
2529,0,117881,10.0,0,0,0,0,1,0
2530,1,79424,6.0,2,0,0,1,0,0
2531,0,14190,11.0,1,0,1,0,0,0
2532,1,134250,36.0,1,0,0,0,0,1
2533,1,162782,39.0,0,0,0,1,0,0
2534,0,94949,27.0,0,0,0,0,0,1
2535,1,80130,57.0,2,0,1,0,0,0
2536,1,9103,11.0,2,1,0,0,0,0
2537,0,203546,36.0,2,0,0,0,1,0
2538,1,107614,14.0,1,0,0,1,0,0
2539,0,168065,7.0,1,1,0,0,0,0
2540,0,100337,39.0,2,0,1,0,0,0
2541,1,76445,1.0,1,0,0,1,0,0
2542,0,12693,46.0,0,0,0,0,1,0
2543,1,138266,30.0,0,0,1,0,0,0
2544,0,9367,56.0,0,0,1,0,0,0
2545,1,6819,19.0,0,1,0,0,0,0
2546,1,184388,32.0,3,1,0,0,0,0
2547,1,49180,10.0,1,0,1,0,0,0
2548,1,5641,2.0,5,0,1,0,0,0
2549,0,71885,59.0,1,1,0,0,0,0
2550,1,73551,1.0,0,1,0,0,0,0
2551,0,3859,26.0,0,0,1,0,0,0
2552,0,177653,32.0,2,0,0,0,1,0
2553,1,111381,21.0,2,0,0,0,0,1
2554,1,36632,34.0,1,0,0,0,1,0
2555,0,108493,50.0,0,0,0,1,0,0
2556,1,146266,1.0,0,0,0,0,0,1
2557,1,214311,46.0,0,0,0,0,0,1
2558,0,54841,34.0,2,0,0,0,0,1
2559,0,115790,59.0,3,0,1,0,0,0
2560,1,120582,16.0,0,0,0,0,0,1
2561,0,99623,59.0,2,1,0,0,0,0
2562,0,32637,8.0,3,0,0,0,0,1
2563,1,155296,37.0,3,0,1,0,0,0
2564,0,25792,1.0,3,1,0,0,0,0
2565,0,69931,34.0,0,0,0,1,0,0
2566,1,52151,5.0,0,0,0,0,1,0
2567,0,53268,56.0,0,0,0,0,0,1
2568,0,234522,21.0,0,0,1,0,0,0
2569,0,57536,51.0,2,0,0,1,0,0
2570,1,51449,5.0,3,0,1,0,0,0
2571,0,96078,43.0,1,1,0,0,0,0
2572,1,184389,4.0,5,1,0,0,0,0
2573,0,125808,17.0,1,1,0,0,0,0
2574,1,26866,11.0,1,1,0,0,0,0
2575,1,43571,59.0,1,0,0,0,0,1
2576,0,66995,46.0,1,0,0,1,0,0
2577,1,50093,6.0,2,0,0,0,0,1
2578,1,65002,7.0,2,0,0,1,0,0
2579,0,120567,3.0,4,1,0,0,0,0
2580,1,103546,19.0,3,0,0,0,0,1
2581,1,190006,21.0,0,0,0,1,0,0
2582,1,29270,11.0,2,0,0,0,1,0
2583,1,27374,7.0,0,0,1,0,0,0
2584,1,31731,23.0,0,0,0,0,1,0
2585,1,124581,9.0,3,1,0,0,0,0
2586,1,60427,22.0,3,0,0,1,0,0
2587,0,150891,13.0,0,0,1,0,0,0
2588,1,125353,17.0,0,0,0,0,1,0
2589,0,52819,40.0,0,0,1,0,0,0
2590,0,190787,3.0,2,0,0,1,0,0
2591,0,206400,21.0,4,0,0,0,1,0
2592,0,26683,5.0,1,0,1,0,0,0
2593,0,59683,22.0,0,0,0,1,0,0
2594,0,97701,40.0,3,0,0,0,0,1
2595,1,132389,4.0,1,0,0,0,1,0
2596,0,4191,48.0,0,0,0,0,0,1
2598,0,76690,10.0,0,0,0,0,0,1
2599,0,127776,8.0,0,0,0,0,0,1
2600,0,19850,21.0,2,1,0,0,0,0
2601,0,51912,59.0,2,0,0,0,1,0
2602,1,37367,21.0,1,1,0,0,0,0
2603,1,46286,27.0,3,1,0,0,0,0
2604,1,69184,56.0,1,0,0,0,0,1
2605,1,16799,28.0,5,1,0,0,0,0
2606,1,96325,59.0,4,0,0,1,0,0
2607,1,142638,7.0,4,0,0,0,1,0
2608,1,39181,53.0,2,0,0,0,1,0
2609,1,75847,8.0,1,0,1,0,0,0
2610,0,17897,16.0,0,0,0,0,1,0
2611,1,94983,8.0,1,0,1,0,0,0
2612,0,47018,39.0,0,1,0,0,0,0
2613,0,15121,59.0,0,0,0,0,0,1
2614,0,843,23.0,2,0,0,0,0,1
2615,1,38439,14.0,2,0,0,1,0,0
2616,0,153190,8.0,0,0,0,1,0,0
2617,0,58012,34.0,1,0,0,0,0,1
2618,0,3397,22.0,0,0,1,0,0,0
2619,0,146031,20.0,0,0,0,0,0,1
2620,0,62524,45.0,1,0,1,0,0,0
2621,0,52803,4.0,0,0,0,1,0,0
2622,0,15423,5.0,0,0,0,0,1,0
2623,1,133172,11.0,2,0,0,0,1,0
2624,0,162262,30.0,2,0,0,0,1,0
2625,1,27605,25.0,0,0,1,0,0,0
2626,0,2589,41.0,0,0,0,0,1,0
2627,0,13889,43.0,1,0,0,1,0,0
2628,0,31174,34.0,1,0,0,0,0,1
2629,0,36448,11.0,1,1,0,0,0,0
2630,0,37875,25.0,0,1,0,0,0,0
2631,1,105978,6.0,0,0,1,0,0,0
2632,1,186278,34.0,0,0,1,0,0,0
2633,1,59458,31.0,2,0,0,0,0,1
2634,1,157871,32.0,0,0,0,1,0,0
2635,1,119712,6.0,2,1,0,0,0,0
2636,1,50787,27.0,0,0,1,0,0,0
2637,0,24438,7.0,0,0,0,1,0,0
2638,0,66782,59.0,2,0,1,0,0,0
2639,0,22679,59.0,0,0,1,0,0,0
2640,0,15249,9.0,0,0,0,0,1,0
2641,1,3481,3.0,1,0,0,0,0,1
2642,1,76369,3.0,1,0,0,1,0,0
2643,0,126594,10.0,0,0,0,0,1,0
2644,1,65597,4.0,3,0,0,1,0,0
2645,1,53832,41.0,1,0,1,0,0,0
2646,1,118614,5.0,1,0,0,1,0,0
2647,1,47849,14.0,0,0,0,0,0,1
2648,1,38517,3.0,2,0,0,0,0,1
2649,1,25553,18.0,1,1,0,0,0,0
2650,0,130215,19.0,0,0,0,1,0,0
2651,1,159035,48.0,1,0,0,0,0,1
2652,1,89862,59.0,4,0,0,1,0,0
2653,1,39299,23.0,1,0,0,0,0,1
2654,1,40052,27.0,1,0,1,0,0,0
2655,1,16976,10.0,0,0,0,0,1,0
2656,0,68037,9.0,2,0,0,0,0,1
2657,1,127551,20.0,0,0,1,0,0,0
2658,1,40554,21.0,0,0,0,1,0,0
2659,1,107976,19.0,0,0,0,1,0,0
2660,1,162806,10.0,3,0,0,0,1,0
2661,1,79258,20.0,1,1,0,0,0,0
2662,1,70782,31.0,1,0,1,0,0,0
2663,1,60959,3.0,2,0,0,0,0,1
2664,0,75587,31.0,2,1,0,0,0,0
2665,0,30749,5.0,0,0,0,0,1,0
2666,0,180384,34.0,0,0,1,0,0,0
2667,1,84005,46.0,2,0,0,0,1,0
2668,1,115194,45.0,0,0,0,0,0,1
2669,0,7614,28.0,0,0,0,0,0,1
2670,1,23469,25.0,0,0,1,0,0,0
2671,1,127258,41.0,0,0,1,0,0,0
2672,0,205428,59.0,0,1,0,0,0,0
2673,0,2046,24.0,1,0,1,0,0,0
2674,0,218987,18.0,2,0,0,1,0,0
2675,1,122495,30.0,4,0,0,1,0,0
2676,1,95089,12.0,0,0,0,1,0,0
2677,0,13390,30.0,1,0,0,0,1,0
2678,1,51259,32.0,0,0,0,1,0,0
2679,1,67032,23.0,4,0,1,0,0,0
2680,1,47415,8.0,1,0,1,0,0,0
2681,0,185847,4.0,2,0,1,0,0,0
2682,0,86479,21.0,1,0,0,0,0,1
2683,0,103069,9.0,1,0,0,1,0,0
2684,1,1854,21.0,2,0,0,0,0,1
2685,0,70677,9.0,2,0,0,1,0,0
2686,0,34530,21.0,0,0,0,1,0,0
2687,1,31218,19.0,1,0,0,1,0,0
2688,0,249395,15.0,1,0,0,1,0,0
2689,1,8782,19.0,2,1,0,0,0,0
2690,0,50039,59.0,3,0,1,0,0,0
2691,0,40945,1.0,4,0,0,0,1,0
2692,1,253195,14.0,1,1,0,0,0,0
2693,1,10405,31.0,3,1,0,0,0,0
2694,0,41539,42.0,3,1,0,0,0,0
2695,1,236428,23.0,2,1,0,0,0,0
2696,1,121985,27.0,1,0,0,0,1,0
2697,1,24260,42.0,3,0,1,0,0,0
2698,0,53948,28.0,1,0,0,0,1,0
2699,1,166194,5.0,0,1,0,0,0,0
2700,1,4732,9.0,1,0,0,0,0,1
2701,1,80214,59.0,1,1,0,0,0,0
2702,1,95207,3.0,4,0,0,0,1,0
2703,1,8570,26.0,3,0,1,0,0,0
2704,0,182755,32.0,2,0,0,1,0,0
2705,1,40451,20.0,0,0,1,0,0,0
2706,1,58909,28.0,3,0,0,0,0,1
2707,0,147302,22.0,1,0,1,0,0,0
2708,1,37732,12.0,0,1,0,0,0,0
2709,0,170325,50.0,2,0,0,0,1,0
2710,0,1868,38.0,0,1,0,0,0,0
2711,0,49597,14.0,1,0,0,0,0,1
2712,0,61606,16.0,2,0,1,0,0,0
2713,0,100064,16.0,3,0,0,0,0,1
2714,0,73143,18.0,1,0,0,0,1,0
2716,1,88637,33.0,0,0,0,1,0,0
2717,0,85556,39.0,5,0,0,1,0,0
2718,1,46782,9.0,0,1,0,0,0,0
2719,1,4976,30.0,1,0,0,0,1,0
2720,1,18236,21.0,1,0,1,0,0,0
2721,0,19297,21.0,1,0,0,1,0,0
2722,1,25812,24.0,3,0,0,0,1,0
2723,1,112073,21.0,2,1,0,0,0,0
2724,1,220752,49.0,1,0,0,0,1,0
2725,1,121001,44.0,1,0,0,0,0,1
2726,0,7768,33.0,0,0,0,0,1,0
2727,0,831,5.0,1,0,0,0,1,0
2728,1,94734,7.0,0,1,0,0,0,0
2729,1,79256,7.0,2,0,0,1,0,0
2730,0,7890,32.0,2,0,0,1,0,0
2731,1,57338,22.0,1,1,0,0,0,0
2732,0,9305,28.0,1,1,0,0,0,0
2733,0,61538,36.0,1,1,0,0,0,0
2734,1,109302,8.0,2,1,0,0,0,0
2735,0,19645,21.0,0,0,1,0,0,0
2736,1,54979,18.0,0,1,0,0,0,0
2737,0,95970,13.0,2,0,0,0,0,1
2738,0,111882,15.0,3,0,1,0,0,0
2739,0,9495,31.0,3,0,0,1,0,0
2740,1,218697,38.0,0,0,0,0,1,0
2741,0,100625,52.0,0,0,1,0,0,0
2742,1,167298,5.0,1,0,0,0,1,0
2743,1,14729,46.0,0,0,1,0,0,0
2744,0,159432,46.0,1,1,0,0,0,0
2745,0,62046,57.0,0,0,1,0,0,0
2746,0,151853,30.0,3,0,0,0,1,0
2747,1,60837,25.0,2,0,1,0,0,0
2748,1,7682,9.0,0,0,0,0,1,0
2749,0,122928,41.0,0,1,0,0,0,0
2750,0,114310,17.0,0,0,0,0,0,1
2751,0,64519,21.0,0,0,0,0,1,0
2752,0,68795,13.0,3,1,0,0,0,0
2753,0,131513,30.0,2,1,0,0,0,0
2754,0,59023,42.0,0,0,0,0,1,0
2755,0,1398,17.0,1,0,1,0,0,0
2756,0,24603,20.0,1,0,1,0,0,0
2757,1,33258,59.0,1,0,0,0,1,0
2758,1,42407,26.0,0,0,1,0,0,0
2759,1,71218,51.0,2,1,0,0,0,0
2760,1,55213,21.0,4,0,0,1,0,0
2761,0,26186,11.0,0,0,0,1,0,0
2762,0,11357,17.0,0,0,0,0,1,0
2763,1,6307,21.0,2,0,0,1,0,0
2764,1,28143,22.0,3,0,0,1,0,0
2765,0,19499,23.0,2,0,1,0,0,0
2766,0,106442,33.0,0,0,0,0,1,0
2767,1,5889,48.0,0,0,1,0,0,0
2768,1,58127,40.0,0,0,0,0,1,0
2769,1,100302,45.0,1,0,0,0,0,1
2770,1,94191,25.0,0,0,0,0,1,0
2771,0,152064,2.0,1,0,0,1,0,0
2772,1,588,21.0,0,0,0,1,0,0
2773,1,60619,17.0,1,0,0,1,0,0
2774,1,192689,21.0,2,0,0,0,0,1
2775,0,142834,19.0,0,0,0,1,0,0
2776,0,26005,17.0,1,1,0,0,0,0
2777,0,46550,59.0,1,0,0,0,1,0
2778,0,40686,3.0,1,0,0,0,1,0
2779,1,1058,20.0,1,0,1,0,0,0
2780,1,50286,6.0,0,0,0,0,0,1
2781,0,103608,15.0,2,0,0,1,0,0
2782,0,51353,31.0,4,0,1,0,0,0
2783,1,239299,18.0,2,0,0,1,0,0
2784,0,3725,30.0,1,0,0,0,0,1
2785,0,62258,35.0,0,0,0,0,0,1
2786,0,99143,51.0,1,0,1,0,0,0
2787,0,74269,10.0,1,0,0,0,0,1
2788,1,21127,22.0,3,0,1,0,0,0
2789,1,27220,18.0,1,0,1,0,0,0
2790,1,7762,59.0,0,1,0,0,0,0
2791,0,34525,8.0,2,0,0,0,0,1
2792,1,155879,40.0,3,0,0,1,0,0
2793,1,50086,3.0,1,0,0,1,0,0
2794,1,22390,9.0,0,1,0,0,0,0
2795,0,54978,17.0,1,0,0,0,1,0
2796,1,149730,26.0,0,0,1,0,0,0
2797,1,9378,9.0,0,0,0,0,1,0
2798,0,10381,31.0,2,0,0,1,0,0
2799,0,136486,3.0,3,0,1,0,0,0
2800,1,107064,4.0,2,0,1,0,0,0
2801,1,17200,21.0,1,0,0,0,1,0
2802,0,23449,5.0,0,0,0,0,1,0
2803,0,139456,59.0,1,0,0,1,0,0
2804,1,25232,8.0,0,0,1,0,0,0
2805,1,41713,32.0,0,0,1,0,0,0
2806,1,55125,5.0,0,0,0,1,0,0
2807,0,38574,37.0,1,0,0,0,1,0
2808,0,203078,7.0,1,0,0,0,0,1
2809,0,50778,27.0,0,0,0,0,1,0
2810,1,26620,26.0,0,0,0,0,1,0
2811,0,112066,22.0,1,0,1,0,0,0
2812,1,78007,21.0,1,0,0,1,0,0
2813,0,80947,4.0,2,0,0,0,1,0
2814,0,16626,2.0,2,0,0,1,0,0
2815,1,82008,1.0,2,0,0,0,1,0
2816,1,75676,21.0,0,0,1,0,0,0
2817,1,116992,8.0,2,0,0,1,0,0
2818,1,41116,28.0,2,0,0,1,0,0
2819,1,41427,30.0,4,0,0,0,1,0
2820,1,44002,38.0,0,1,0,0,0,0
2821,1,79128,19.0,2,0,0,1,0,0
2822,1,11099,20.0,4,0,0,0,1,0
2823,0,44850,29.0,2,0,0,0,0,1
2824,1,9106,13.0,0,0,0,0,0,1
2825,1,91414,47.0,3,1,0,0,0,0
2826,1,48710,4.0,0,1,0,0,0,0
2827,1,129226,11.0,1,1,0,0,0,0
2828,1,57682,43.0,0,0,0,0,1,0
2829,0,121743,36.0,2,1,0,0,0,0
2830,0,62920,48.0,0,0,1,0,0,0
2831,0,51951,14.0,2,0,1,0,0,0
2832,1,83140,40.0,1,0,0,0,1,0
2833,0,74090,29.0,0,0,0,0,1,0
2834,1,162992,21.0,0,0,1,0,0,0
2835,0,113545,27.0,2,1,0,0,0,0
2836,0,164112,49.0,1,0,1,0,0,0
2837,0,16872,21.0,2,0,0,1,0,0
2838,0,67070,6.0,1,0,0,0,1,0
2839,0,14675,1.0,0,0,0,0,1,0
2840,1,136434,59.0,1,0,1,0,0,0
2841,1,231072,21.0,0,1,0,0,0,0
2842,0,1460,3.0,0,0,0,1,0,0
2843,0,39396,2.0,0,0,0,0,0,1
2844,1,12537,7.0,0,0,0,0,0,1
2845,1,85769,22.0,1,1,0,0,0,0
2846,0,9379,21.0,0,0,0,0,0,1
2847,1,9740,9.0,0,0,0,0,0,1
2848,0,44503,26.0,1,0,0,1,0,0
2849,1,105536,36.0,2,0,0,1,0,0
2850,1,17853,18.0,2,1,0,0,0,0
2851,0,113878,37.0,4,0,0,0,1,0
2852,0,6057,10.0,0,0,0,0,0,1
2853,1,69777,6.0,0,0,0,0,0,1
2854,1,199450,1.0,0,1,0,0,0,0
2855,1,116389,22.0,2,0,1,0,0,0
2856,0,47772,4.0,0,0,0,0,1,0
2857,0,72035,9.0,1,1,0,0,0,0
2858,1,90796,14.0,1,0,0,0,0,1
2859,1,17078,2.0,2,0,0,1,0,0
2860,0,76572,11.0,0,0,0,0,0,1
2861,1,61711,25.0,0,0,0,1,0,0
2862,1,138224,7.0,2,0,0,0,0,1
2863,1,149140,21.0,1,0,1,0,0,0
2864,0,41558,27.0,3,1,0,0,0,0
2865,0,22450,6.0,2,0,0,0,0,1
2866,0,143669,16.0,0,0,0,1,0,0
2867,1,195789,22.0,1,0,0,0,1,0
2868,0,149629,46.0,0,0,1,0,0,0
2869,1,12540,35.0,1,0,1,0,0,0
2870,1,142254,39.0,3,0,0,0,1,0
2871,0,35284,7.0,0,0,0,0,0,1
2872,1,11524,5.0,0,1,0,0,0,0
2873,0,54852,33.0,0,0,0,0,0,1
2874,0,43768,41.0,2,0,0,0,1,0
2875,1,61144,7.0,1,0,0,1,0,0
2876,0,108428,18.0,2,0,1,0,0,0
2877,0,90699,39.0,3,0,0,1,0,0
2878,1,157059,29.0,0,0,1,0,0,0
2879,1,61682,3.0,2,0,0,1,0,0
2880,1,823,42.0,1,0,1,0,0,0
2881,1,95035,41.0,0,0,0,0,1,0
2882,0,154222,35.0,1,0,1,0,0,0
2884,0,87603,20.0,1,0,1,0,0,0
2885,0,4576,22.0,0,0,0,1,0,0
2886,1,29274,35.0,0,0,1,0,0,0
2887,0,82629,41.0,0,0,0,0,0,1
2888,1,38859,18.0,0,0,0,0,0,1
2889,1,132233,16.0,0,0,0,1,0,0
2890,1,194321,3.0,0,0,0,1,0,0
2891,0,34869,21.0,1,0,1,0,0,0
2892,1,4961,58.0,1,0,0,0,0,1
2893,1,69563,2.0,1,0,0,0,0,1
2894,1,88954,21.0,0,0,0,0,0,1
2895,0,9456,3.0,1,0,0,0,1,0
2896,1,45253,8.0,0,0,0,0,0,1
2897,1,73483,17.0,2,0,1,0,0,0
2898,0,83548,10.0,0,1,0,0,0,0
2899,1,21303,49.0,1,0,0,0,1,0
2900,1,21302,16.0,2,0,0,0,0,1
2901,1,88130,13.0,5,0,0,1,0,0
2902,0,117532,2.0,0,1,0,0,0,0
2903,1,19969,11.0,0,0,1,0,0,0
2904,0,113928,11.0,1,0,0,0,1,0
2905,1,66718,11.0,0,0,0,0,0,1
2906,1,25367,58.0,0,0,0,0,0,1
2907,1,178383,8.0,1,0,0,0,1,0
2908,1,75431,40.0,3,0,0,0,0,1
2909,0,115500,59.0,0,0,0,1,0,0
2910,0,109357,28.0,1,0,1,0,0,0
2911,1,48472,34.0,0,0,0,1,0,0
2912,1,58478,7.0,3,0,0,0,0,1
2913,1,131725,5.0,3,0,0,1,0,0
2914,1,19363,13.0,0,0,1,0,0,0
2915,1,53869,39.0,2,0,0,0,0,1
2916,1,16977,59.0,0,0,0,0,0,1
2917,1,11423,14.0,3,0,1,0,0,0
2918,1,20388,16.0,4,0,0,1,0,0
2919,1,60387,43.0,0,1,0,0,0,0
2920,1,115268,14.0,1,0,0,1,0,0
2921,0,13032,42.0,0,0,0,0,0,1
2922,1,82388,36.0,1,0,0,0,0,1
2923,1,130521,9.0,0,1,0,0,0,0
2924,1,99146,4.0,2,0,0,0,0,1
2925,1,170905,17.0,1,0,0,1,0,0
2926,0,58071,52.0,0,0,0,0,0,1
2927,1,48151,25.0,1,0,0,0,1,0
2928,1,30682,8.0,0,0,1,0,0,0
2929,0,15419,37.0,0,0,0,0,0,1
2930,1,171466,4.0,2,0,0,0,0,1
2931,1,36033,4.0,1,1,0,0,0,0
2932,0,160850,26.0,0,1,0,0,0,0
2933,1,107279,8.0,0,0,0,0,0,1
2934,0,106429,24.0,0,0,0,1,0,0
2935,0,65029,10.0,0,0,1,0,0,0
2936,0,20524,3.0,2,0,0,0,0,1
2937,1,83892,9.0,1,1,0,0,0,0
2938,0,79983,3.0,1,1,0,0,0,0
2939,1,152798,27.0,1,0,1,0,0,0
2940,0,55330,39.0,0,0,0,0,1,0
2941,0,11251,57.0,1,0,0,1,0,0
2942,1,125036,3.0,2,0,1,0,0,0
2943,1,95031,44.0,1,0,0,1,0,0
2944,1,82691,32.0,2,0,0,0,0,1
2945,0,21485,39.0,2,0,0,0,1,0
2946,1,30183,17.0,0,0,1,0,0,0
2947,0,30616,21.0,1,0,0,0,0,1
2948,1,203088,59.0,3,0,0,1,0,0
2949,1,81952,6.0,0,0,0,0,1,0
2950,0,41109,5.0,0,0,1,0,0,0
2951,0,42102,16.0,2,0,0,0,0,1
2952,1,45616,26.0,0,0,0,1,0,0
2953,0,6563,53.0,3,0,0,1,0,0
2954,1,117760,4.0,0,0,0,0,1,0
2955,0,48975,32.0,0,1,0,0,0,0
2956,1,153736,59.0,2,0,0,1,0,0
2957,0,83929,7.0,2,0,0,1,0,0
2958,0,41498,22.0,1,1,0,0,0,0
2959,1,167240,11.0,0,1,0,0,0,0
2960,0,49678,42.0,1,0,0,0,1,0
2961,1,42044,39.0,2,0,1,0,0,0
2962,0,39169,8.0,2,0,0,1,0,0
2963,0,21570,47.0,2,0,0,0,1,0
2964,0,184497,6.0,0,0,0,0,1,0
2965,1,127195,17.0,2,1,0,0,0,0
2966,1,14581,42.0,1,0,0,1,0,0
2967,0,102514,29.0,3,0,1,0,0,0
2968,1,148301,22.0,0,0,0,0,1,0
